Version,Bundling/Dropping Time (ms),Energy (J)
colorPickerOriginal,2000,66.1396949752
colorPickerOriginal,2000,65.5218868366
colorPickerOriginal,2000,67.4234353826
colorPickerOriginal,2000,66.469172415
colorPickerOriginal,2000,67.148678397
colorPickerOriginal,2000,66.7967960098
colorPickerOriginal,2000,65.8270710714
colorPickerOriginal,2000,62.7347457154
colorPickerOriginal,2000,65.2371219546
colorPickerOriginal,2000,66.4406221002
colorPickerOriginal,2000,65.6887116424
colorPickerOriginal,2000,66.0534273496
colorPickerOriginal,2000,67.6901160474
colorPickerOriginal,2000,63.5087100016
colorPickerOriginal,2000,66.0145499704
colorPickerOriginal,2000,65.0787746944
colorPickerOriginal,2000,66.831426952
colorPickerOriginal,2000,67.7012956958
colorPickerOriginal,2000,66.1242811
colorPickerOriginal,2000,65.5983433474
colorPickerOriginal,2000,66.2506375284
colorPickerOriginal,2000,66.3851869644
colorPickerOriginal,2000,65.9303235366
colorPickerOriginal,2000,65.0702508968
colorPickerOriginal,2000,66.4984527236
colorPickerOriginal,2000,66.334721365
colorPickerOriginal,2000,65.5612081554
colorPickerOriginal,2000,67.2660914624
colorPickerOriginal,2000,65.244684948
colorPickerOriginal,2000,65.6694707102
colorPickerOriginal,2000,65.679038024
colorPickerOriginal,2000,65.7005928156
colorPickerOriginal,2000,64.3564197412
colorPickerOriginal,2000,65.4611244832
colorPickerOriginal,2000,65.0078338166
colorPickerOriginal,2000,65.9823022356
colorPickerOriginal,2000,67.6086987064
colorPickerOriginal,2000,65.8662159282
colorPickerBundling,2000,52.4555322374
colorPickerBundling,2000,52.778294625
colorPickerBundling,2000,52.157806658
colorPickerBundling,2000,52.9490092204
colorPickerBundling,2000,52.8054500056
colorPickerBundling,2000,52.2034251114
colorPickerBundling,2000,52.9000334022
colorPickerBundling,2000,52.7452826348
colorPickerBundling,2000,52.270445186
colorPickerBundling,2000,52.6915121906
colorPickerBundling,2000,52.76902741
colorPickerBundling,2000,51.924881264
colorPickerBundling,2000,52.6140984346
colorPickerBundling,2000,52.456753386
colorPickerBundling,2000,52.6703861122
colorPickerBundling,2000,52.769671437
colorPickerBundling,2000,52.6039557224
colorPickerBundling,2000,52.3532205182
colorPickerBundling,2000,52.2809252188
colorPickerBundling,2000,52.7746316232
colorPickerBundling,2000,51.9793494788
colorPickerBundling,2000,52.909224125
colorPickerBundling,2000,52.6799461236
colorPickerBundling,2000,52.613377964
colorPickerBundling,2000,52.7033118106
colorPickerBundling,2000,52.903981478
colorPickerBundling,2000,52.7442588974
colorPickerBundling,2000,53.118375729
colorPickerBundling,2000,52.1462384316
colorPickerBundling,2000,52.6124357076
colorPickerBundling,2000,52.4839997512
colorPickerBundling,2000,51.7561617578
colorPickerBundling,2000,52.3947633008
colorPickerBundling,2000,52.6200916698
colorPickerBundling,2000,52.4312538222
colorPickerBundling,2000,52.7249604488
colorPickerBundling,2000,52.972072668
colorPickerBundling,2000,52.9346824154
colorPickerBundling,2000,52.7556074586
colorPickerBundling,2000,52.9098151486
colorPickerDropping-GM2,10,46.5762054013
colorPickerDropping-GM2,10,46.6791360049
colorPickerDropping-GM2,10,47.1173106732
colorPickerDropping-GM2,10,47.3528020586
colorPickerDropping-GM2,10,47.6043966895
colorPickerDropping-GM2,10,47.8665432555
colorPickerDropping-GM2,10,47.5161121027
colorPickerDropping-GM2,10,47.3134539372
colorPickerDropping-GM2,10,47.5357184078
colorPickerDropping-GM2,10,47.1180598916
colorPickerOriginal-GM2,10,43.9683857634
colorPickerOriginal-GM2,10,44.5576606061
colorPickerOriginal-GM2,10,44.1877998101
colorPickerOriginal-GM2,10,43.9488404385
colorPickerOriginal-GM2,10,44.1506336369
colorPickerOriginal-GM2,10,44.2481929641
colorPickerOriginal-GM2,10,44.3385733454
colorPickerOriginal-GM2,10,44.178720719
colorPickerOriginal-GM2,10,44.2780552037
colorPickerBundling-GM2,10,47.4429525879
colorPickerBundling-GM2,10,47.2082881105
colorPickerBundling-GM2,10,46.6239857303
colorPickerBundling-GM2,10,47.0620047186
colorPickerBundling-GM2,10,47.5720475687
colorPickerBundling-GM2,10,46.9533385206
colorPickerBundling-GM2,10,47.4215740681
colorPickerBundling-GM2,10,47.1321194788
colorPickerBundling-GM2,10,47.4135566154
colorPickerDropping-GM2,30,47.7722871165
colorPickerDropping-GM2,30,46.5950205103
colorPickerDropping-GM2,30,46.8879434289
colorPickerDropping-GM2,30,46.4316388352
colorPickerDropping-GM2,30,46.7786565257
colorPickerDropping-GM2,30,46.3605365695
colorPickerDropping-GM2,30,47.0999141855
colorPickerDropping-GM2,30,46.6952924778
colorPickerDropping-GM2,30,47.1880171295
colorPickerDropping-GM2,30,47.5201482762
colorPickerOriginal-GM2,30,43.9683857634
colorPickerOriginal-GM2,30,44.5576606061
colorPickerOriginal-GM2,30,44.1877998101
colorPickerOriginal-GM2,30,43.9488404385
colorPickerOriginal-GM2,30,44.1506336369
colorPickerOriginal-GM2,30,44.2481929641
colorPickerOriginal-GM2,30,44.3385733454
colorPickerOriginal-GM2,30,44.178720719
colorPickerOriginal-GM2,30,44.2780552037
colorPickerBundling-GM2,30,46.6374376814
colorPickerBundling-GM2,30,46.6053221268
colorPickerBundling-GM2,30,47.3943276971
colorPickerBundling-GM2,30,46.4271874938
colorPickerBundling-GM2,30,46.6112625734
colorPickerBundling-GM2,30,47.333308062
colorPickerBundling-GM2,30,46.7535643394
colorPickerBundling-GM2,30,47.0044799214
colorPickerBundling-GM2,30,46.4571790981
colorPickerBundling-GM2,100,45.3209582905
colorPickerBundling-GM2,100,45.7433308244
colorPickerBundling-GM2,100,45.8935952634
colorPickerBundling-GM2,100,45.3663327581
colorPickerBundling-GM2,100,45.3424582832
colorPickerBundling-GM2,100,45.958902504
colorPickerBundling-GM2,100,46.6733139272
colorPickerBundling-GM2,100,46.5780589425
colorPickerBundling-GM2,100,45.7628076776
colorPickerBundling-GM2,100,46.4066939686
colorPickerOriginal-GM2,100,43.9683857634
colorPickerOriginal-GM2,100,44.5576606061
colorPickerOriginal-GM2,100,44.1877998101
colorPickerOriginal-GM2,100,43.9488404385
colorPickerOriginal-GM2,100,44.1506336369
colorPickerOriginal-GM2,100,44.2481929641
colorPickerOriginal-GM2,100,44.3385733454
colorPickerOriginal-GM2,100,44.178720719
colorPickerOriginal-GM2,100,44.2780552037
colorPickerDropping-GM2,100,46.2264357203
colorPickerDropping-GM2,100,45.8958353442
colorPickerDropping-GM2,100,46.6230172017
colorPickerDropping-GM2,100,45.8348854022
colorPickerDropping-GM2,100,45.93569524
colorPickerDropping-GM2,100,46.3006716248
colorPickerDropping-GM2,100,45.7906763673
colorPickerDropping-GM2,100,45.7394971863
colorPickerDropping-GM2,100,45.9381033509
colorPickerDropping-GM2,100,45.8854815689
colorPickerDropping-GM2,200,43.9256265245
colorPickerDropping-GM2,200,43.3136406792
colorPickerDropping-GM2,200,43.9060357455
colorPickerDropping-GM2,200,43.5783614404
colorPickerDropping-GM2,200,43.9456122406
colorPickerDropping-GM2,200,44.4622479169
colorPickerDropping-GM2,200,44.191081914
colorPickerDropping-GM2,200,44.0852458286
colorPickerDropping-GM2,200,43.6032550841
colorPickerDropping-GM2,200,43.8663368648
colorPickerBundling-GM2,200,43.7271769717
colorPickerBundling-GM2,200,44.1920456862
colorPickerBundling-GM2,200,44.7520760532
colorPickerBundling-GM2,200,43.5966328768
colorPickerBundling-GM2,200,43.8100875449
colorPickerBundling-GM2,200,43.8599843548
colorPickerBundling-GM2,200,44.4275731207
colorPickerBundling-GM2,200,44.0910314219
colorPickerBundling-GM2,200,43.5602789147
colorPickerOriginal-GM2,200,43.9683857634
colorPickerOriginal-GM2,200,44.5576606061
colorPickerOriginal-GM2,200,44.1877998101
colorPickerOriginal-GM2,200,43.9488404385
colorPickerOriginal-GM2,200,44.1506336369
colorPickerOriginal-GM2,200,44.2481929641
colorPickerOriginal-GM2,200,44.3385733454
colorPickerOriginal-GM2,200,44.178720719
colorPickerOriginal-GM2,200,44.2780552037
colorPickerBundling-GM2,500,43.2242176244
colorPickerBundling-GM2,500,42.405441728
colorPickerBundling-GM2,500,42.9052367357
colorPickerBundling-GM2,500,42.6189545841
colorPickerBundling-GM2,500,42.4273768818
colorPickerBundling-GM2,500,43.0757648193
colorPickerBundling-GM2,500,42.8303531504
colorPickerBundling-GM2,500,42.6486598216
colorPickerBundling-GM2,500,43.0256047742
colorPickerDropping-GM2,500,42.7351721505
colorPickerDropping-GM2,500,42.6396286993
colorPickerDropping-GM2,500,42.7337846492
colorPickerDropping-GM2,500,43.793794891
colorPickerDropping-GM2,500,42.7163894661
colorPickerDropping-GM2,500,42.3905079368
colorPickerDropping-GM2,500,43.5243280804
colorPickerDropping-GM2,500,42.9795705828
colorPickerDropping-GM2,500,42.7201470853
colorPickerDropping-GM2,500,42.1962033834
colorPickerOriginal-GM2,500,43.9683857634
colorPickerOriginal-GM2,500,44.5576606061
colorPickerOriginal-GM2,500,44.1877998101
colorPickerOriginal-GM2,500,43.9488404385
colorPickerOriginal-GM2,500,44.1506336369
colorPickerOriginal-GM2,500,44.2481929641
colorPickerOriginal-GM2,500,44.3385733454
colorPickerOriginal-GM2,500,44.178720719
colorPickerOriginal-GM2,500,44.2780552037
colorPickerDropping-GM2,1000,42.6235556484
colorPickerDropping-GM2,1000,42.4641968423
colorPickerDropping-GM2,1000,42.2169439735
colorPickerDropping-GM2,1000,42.2989343642
colorPickerDropping-GM2,1000,42.2841052535
colorPickerDropping-GM2,1000,42.3491711936
colorPickerDropping-GM2,1000,42.0418652839
colorPickerDropping-GM2,1000,41.8920289596
colorPickerDropping-GM2,1000,42.2924399903
colorPickerBundling-GM2,1000,42.2504981192
colorPickerBundling-GM2,1000,42.5756369686
colorPickerBundling-GM2,1000,41.8164227192
colorPickerBundling-GM2,1000,42.0701242623
colorPickerBundling-GM2,1000,42.6812223894
colorPickerBundling-GM2,1000,43.1026996304
colorPickerBundling-GM2,1000,39.5428478569
colorPickerBundling-GM2,1000,42.2715148694
colorPickerBundling-GM2,1000,42.0697413084
colorPickerBundling-GM2,1000,43.1540032957
colorPickerBundling-GM2,1000,42.0988901445
colorPickerOriginal-GM2,1000,43.9683857634
colorPickerOriginal-GM2,1000,44.5576606061
colorPickerOriginal-GM2,1000,44.1877998101
colorPickerOriginal-GM2,1000,43.9488404385
colorPickerOriginal-GM2,1000,44.1506336369
colorPickerOriginal-GM2,1000,44.2481929641
colorPickerOriginal-GM2,1000,44.3385733454
colorPickerOriginal-GM2,1000,44.178720719
colorPickerOriginal-GM2,1000,44.2780552037
colorPickerBundling-GM2,2000,41.7295056929
colorPickerBundling-GM2,2000,41.9858250014
colorPickerBundling-GM2,2000,41.9210023564
colorPickerBundling-GM2,2000,42.1247475874
colorPickerBundling-GM2,2000,41.6772577096
colorPickerBundling-GM2,2000,41.7551829421
colorPickerBundling-GM2,2000,42.4541008042
colorPickerBundling-GM2,2000,41.4289954199
colorPickerBundling-GM2,2000,42.2422929675
colorPickerOriginal-GM2,2000,43.9683857634
colorPickerOriginal-GM2,2000,44.5576606061
colorPickerOriginal-GM2,2000,44.1877998101
colorPickerOriginal-GM2,2000,43.9488404385
colorPickerOriginal-GM2,2000,44.1506336369
colorPickerOriginal-GM2,2000,44.2481929641
colorPickerOriginal-GM2,2000,44.3385733454
colorPickerOriginal-GM2,2000,44.178720719
colorPickerOriginal-GM2,2000,44.2780552037
colorPickerDropping-GM2,2000,40.7268181553
colorPickerDropping-GM2,2000,40.8387392781
colorPickerDropping-GM2,2000,40.7008453672
colorPickerDropping-GM2,2000,41.1741321529
colorPickerDropping-GM2,2000,40.426475795
colorPickerDropping-GM2,2000,40.8415603554
colorPickerDropping-GM2,2000,41.212537934
colorPickerDropping-GM2,2000,40.7911388614
colorPickerDropping-GM2,2000,41.3883783018
